Year,Month,Day,Hour,Minute,Wind Speed at 100m (m/s),wind_speed,power_output
2023,3,21,3,0,10.74,10.74,134.08843951513586
2023,3,21,4,0,11.32,11.32,157.00655086202278
2023,3,21,5,0,11.14,11.14,149.63530218669814
2023,3,21,6,0,8.77,8.77,73.00914669862694
2023,3,21,7,0,9.9,9.9,105.0229169290481
2023,3,21,8,0,9.24,9.24,85.38752120098013
2023,3,21,9,0,8.040000000000001,8.040000000000001,56.25312307975633
2023,3,21,10,0,8.25,8.25,60.77715100060653
2023,3,21,11,0,8.57,8.57,68.12726561862728
2023,3,21,12,0,8.09,8.09,57.30916190675659
2023,3,21,13,0,8.76,8.76,72.75968513785791
2023,3,21,14,0,9.92,9.92,105.66070618548287
2023,3,21,15,0,9.56,9.56,94.56973440535546
2023,3,21,16,0,9.54,9.54,93.97744134422773
2023,3,21,17,0,9.57,9.57,94.86681188824274
2023,3,21,18,0,13.86,13.86,288.18288405330793
2023,3,21,19,0,9.4,9.4,89.90048885405064
2023,3,21,20,0,8.61,8.61,69.08566572000318
2023,3,21,21,0,8.24,8.24,60.55641095881733
2023,3,21,22,0,7.68,7.68,49.03002928092763
2023,3,21,23,0,7.76,7.76,50.578233409640916
2023,3,22,0,0,7.31,7.31,42.27957600439963
2023,3,22,1,0,7.9,7.9,53.36539967554429
2023,3,22,2,0,8.0,8.0,55.41769440932395
2023,3,22,3,0,7.42,7.42,44.21709517293569
2023,3,22,4,0,7.59,7.59,47.3264381583603
2023,3,22,5,0,8.69,8.69,71.02934696814944
2023,3,22,6,0,8.47,8.47,65.77013351765312
2023,3,22,7,0,8.9,8.9,76.30421212899746
2023,3,22,8,0,9.23,9.23,85.1105889159121
2023,3,22,9,0,8.5,8.5,66.47146792798061
2023,3,22,10,0,7.6,7.6,47.51374574419412
2023,3,22,11,0,7.9,7.9,53.36539967554429
2023,3,22,12,0,7.94,7.94,54.180124641705916
2023,3,22,13,0,11.44,11.44,162.05280991560593
2023,3,22,14,0,10.09,10.09,111.18648253440702
2023,3,22,15,0,9.38,9.38,89.3278760016501
2023,3,22,16,0,10.67,10.67,131.48364974264075
2023,3,22,17,0,10.02,10.02,108.88841021768428
2023,3,22,18,0,8.9,8.9,76.30421212899746
2023,3,22,19,0,8.93,8.93,77.07843163124167
2023,3,22,20,0,8.57,8.57,68.12726561862728
2023,3,22,21,0,10.24,10.24,116.21932866590257
2023,3,22,22,0,9.77,9.77,100.93974044730531
2023,3,22,23,0,10.79,10.79,135.96991515897142
2023,3,23,0,0,9.55,9.55,94.27327777382582
2023,3,23,1,0,9.19,9.19,84.00884748434056
2023,3,23,2,0,7.04,7.04,37.765607044510816
2023,3,23,3,0,10.6,10.6,128.9128139152644
2023,3,23,4,0,7.13,7.13,39.232599248009336
2023,3,23,5,0,10.05,10.05,109.86938101514906
2023,3,23,6,0,9.57,9.57,94.86681188824274
2023,3,23,7,0,10.13,10.13,112.51406838872607
2023,3,23,8,0,8.16,8.16,58.80970064872986
2023,3,23,9,0,7.73,7.73,49.993895060652356
2023,3,23,10,0,7.19,7.19,40.231401662789445
2023,3,23,11,0,7.74,7.74,50.18817163803352
2023,3,23,12,0,6.73,6.73,32.99314268200044
2023,3,23,13,0,4.96,4.96,13.207588273185358
2023,3,23,14,0,5.51,5.51,18.106449139924226
2023,3,23,15,0,7.3,7.3,42.1062992695937
2023,3,23,16,0,7.25,7.25,41.24701382290655
2023,3,23,17,0,7.46,7.46,44.936058363158004
2023,3,23,18,0,6.49,6.49,29.58779376676402
2023,3,23,19,0,7.43,7.43,44.396111535669625
2023,3,23,20,0,7.48,7.48,45.29844419181681
2023,3,23,21,0,6.73,6.73,32.99314268200044
2023,3,23,22,0,6.1000000000000005,6.1000000000000005,24.567897841255395
2023,3,23,23,0,4.95,4.95,13.127864616131012
2023,3,24,0,0,5.72,5.72,20.25660123945074
2023,3,24,1,0,5.6000000000000005,5.6000000000000005,19.00826918239812
2023,3,24,2,0,5.86,5.86,21.780675291756147
2023,3,24,3,0,9.16,9.16,83.18881032086661
2023,3,24,4,0,8.02,8.02,55.83436706506552
2023,3,24,5,0,6.6000000000000005,6.6000000000000005,31.117901312310554
2023,3,24,6,0,6.05,6.05,23.968707550165124
2023,3,24,7,0,7.04,7.04,37.765607044510816
2023,3,24,8,0,9.07,9.07,80.76075190535019
2023,3,24,9,0,8.53,8.53,67.17777044802175
2023,3,24,10,0,7.38,7.38,43.50584196944808
2023,3,24,11,0,8.18,8.18,59.243185647512846
2023,3,24,12,0,8.59,8.59,68.60534995526451
2023,3,24,13,0,7.92,7.92,53.771733467672625
2023,3,24,14,0,7.87,7.87,52.759745213466694
2023,3,24,15,0,9.22,9.22,84.83425605114024
2023,3,24,16,0,9.13,9.13,82.3741270262135
2023,3,24,17,0,10.05,10.05,109.86938101514906
2023,3,24,18,0,8.78,8.78,73.25917780609126
2023,3,24,19,0,9.76,9.76,100.63010955778206
2023,3,24,20,0,10.73,10.73,133.7142394349879
2023,3,24,21,0,10.19,10.19,114.52519621809896
2023,3,24,22,0,8.64,8.64,69.8103346597583
2023,3,24,23,0,10.2,10.2,114.86269657955049
2023,3,25,0,0,15.35,15.35,391.4746386909186
2023,3,25,1,0,6.69,6.69,32.40834443109089
2023,3,25,2,0,9.22,9.22,84.83425605114024
2023,3,25,3,0,5.61,5.61,19.110281143422714
2023,3,25,4,0,4.87,4.87,12.501593581118618
2023,3,25,5,0,6.37,6.37,27.976719562595566
2023,3,25,6,0,11.28,11.28,155.3480447397995
2023,3,25,7,0,10.35,10.35,120.00505543536137
2023,3,25,8,0,13.93,13.93,292.57138107526833
2023,3,25,9,0,13.7,13.7,278.3172944775358
2023,3,25,10,0,14.12,14.12,304.7071061719951
2023,3,25,11,0,14.02,14.02,298.2789004024339
2023,3,25,12,0,15.05,15.05,368.9673969445623
2023,3,25,13,0,15.06,15.06,369.7033689292232
2023,3,25,14,0,12.27,12.27,199.9457515603559
2023,3,25,15,0,15.02,15.02,366.7653427106154
2023,3,25,16,0,13.12,13.12,244.44434664864096
2023,3,25,17,0,11.24,11.24,153.70125945994383
2023,3,25,18,0,10.64,10.64,130.37771832206872
2023,3,25,19,0,10.07,10.07,110.52662383059983
2023,3,25,20,0,8.88,8.88,75.79095682271814
2023,3,25,21,0,8.0,8.0,55.41769440932395
2023,3,25,22,0,8.36,8.36,63.24079558552236
2023,3,25,23,0,6.94,6.94,36.1790287601235
2023,3,26,0,0,8.15,8.15,58.593753371605594
2023,3,26,1,0,7.53,7.53,46.2129211161529
2023,3,26,2,0,7.57,7.57,46.953301080510734
2023,3,26,3,0,5.87,5.87,21.892370845452668
2023,3,26,4,0,5.03,5.03,13.77470947019287
2023,3,26,5,0,5.7,5.7,20.0448614858319
2023,3,26,6,0,6.84,6.84,34.637520647517505
2023,3,26,7,0,5.24,5.24,15.573002505293937
2023,3,26,8,0,3.91,3.91,6.4700668022379215
2023,3,26,9,0,2.4,2.4,1.4962777490517465
2023,3,26,10,0,2.6,2.6,1.9023855408950738
2023,3,26,11,0,4.29,4.29,8.545753647893283
2023,3,26,12,0,4.9,4.9,12.734055331176865
2023,3,26,13,0,6.55,6.55,30.41602051815222
2023,3,26,14,0,7.04,7.04,37.765607044510816
2023,3,26,15,0,7.47,7.47,45.11700871683667
2023,3,26,16,0,8.74,8.74,72.26246805870124
2023,3,26,17,0,9.56,9.56,94.56973440535546
2023,3,26,18,0,8.78,8.78,73.25917780609126
2023,3,26,19,0,7.7,7.7,49.41407476908572
2023,3,26,20,0,11.52,11.52,165.47634882313073
2023,3,26,21,0,7.51,7.51,45.84566783882693
2023,3,26,22,0,9.61,9.61,96.06134332189085
2023,3,26,23,0,9.98,9.98,107.58955627316283
2023,3,27,0,0,7.01,7.01,37.28486255030424
2023,3,27,1,0,5.08,5.08,14.189582890906781
2023,3,27,2,0,7.55,7.55,46.5821304649112
2023,3,27,3,0,7.4,7.4,43.86050742055448
2023,3,27,4,0,6.65,6.65,31.8304976372238
2023,3,27,5,0,9.41,9.41,90.18771064634782
2023,3,27,6,0,6.640000000000001,6.640000000000001,31.68711723322412
2023,3,27,7,0,6.5200000000000005,6.5200000000000005,30.000001726262063
2023,3,27,8,0,6.47,6.47,29.315096930523964
2023,3,27,9,0,7.140000000000001,7.140000000000001,39.39790492678583
2023,3,27,10,0,6.26,6.26,26.552260006605454
2023,3,27,11,0,7.56,7.56,46.76747028964276
2023,3,27,12,0,7.19,7.19,40.231401662789445
2023,3,27,13,0,7.58,7.58,47.13962348694121
2023,3,27,14,0,5.36,5.36,16.667592023631503
2023,3,27,15,0,5.14,5.14,14.698325118697644
2023,3,27,16,0,5.99,5.99,23.2626378493831
2023,3,27,17,0,6.96,6.96,36.49271802162305
2023,3,27,18,0,6.66,6.66,31.97430990958421
2023,3,27,19,0,8.46,8.46,65.53745637460293
2023,3,27,20,0,9.09,9.09,81.29618056717895
2023,3,27,21,0,9.7,9.7,98.7856121282049
2023,3,27,22,0,9.38,9.38,89.3278760016501
2023,3,27,23,0,7.72,7.72,49.8001204896514
2023,3,28,0,0,6.13,6.13,24.93216061959925
2023,3,28,1,0,5.12,5.12,14.52741608323782
2023,3,28,2,0,6.43,6.43,28.774740206924783
2023,3,28,3,0,6.0200000000000005,6.0200000000000005,23.61391340445199
2023,3,28,4,0,6.5200000000000005,6.5200000000000005,30.000001726262063
2023,3,28,5,0,5.7700000000000005,5.7700000000000005,20.792462743779392
2023,3,28,6,0,5.14,5.14,14.698325118697644
2023,3,28,7,0,4.3500000000000005,4.3500000000000005,8.90935498574782
2023,3,28,8,0,4.08,4.08,7.351212581091232
2023,3,28,9,0,2.84,2.84,2.479325302966943
2023,3,28,10,0,2.95,2.95,2.7787184228741566
2023,3,28,11,0,5.28,5.28,15.932365471903001
2023,3,28,12,0,5.15,5.15,14.784280019242518
2023,3,28,13,0,6.0200000000000005,6.0200000000000005,23.61391340445199
2023,3,28,14,0,6.890000000000001,6.890000000000001,35.4026815214795
2023,3,28,15,0,6.01,6.01,23.4964314641478
2023,3,28,16,0,6.0600000000000005,6.0600000000000005,24.087757205090064
2023,3,28,17,0,3.84,3.84,6.128753660115954
2023,3,28,18,0,5.43,5.43,17.32917874207002
2023,3,28,19,0,3.86,3.86,6.225015061206425
2023,3,28,20,0,2.66,2.66,2.0371518487823237
2023,3,28,21,0,3.99,3.99,6.8753874896403415
2023,3,28,22,0,5.5600000000000005,5.5600000000000005,18.60385163023428
2023,3,28,23,0,6.65,6.65,31.8304976372238
2023,3,29,0,0,7.68,7.68,49.03002928092763
2023,3,29,1,0,8.83,8.83,74.51789927375576
2023,3,29,2,0,9.69,9.69,98.4804044798921
2023,3,29,3,0,8.6,8.6,68.8452285844081
2023,3,29,4,0,8.52,8.52,66.94178318010746
2023,3,29,5,0,9.19,9.19,84.00884748434056
2023,3,29,6,0,8.370000000000001,8.370000000000001,63.46800780788758
2023,3,29,7,0,9.76,9.76,100.63010955778206
2023,3,29,8,0,8.84,8.84,74.77136129933997
2023,3,29,9,0,8.3,8.3,61.88890084614087
2023,3,29,10,0,9.06,9.06,80.49392144336657
2023,3,29,11,0,10.24,10.24,116.21932866590257
2023,3,29,12,0,11.2,11.2,152.0661534591849
2023,3,29,13,0,10.39,10.39,121.40180257230328
2023,3,29,14,0,9.55,9.55,94.27327777382582
2023,3,29,15,0,8.36,8.36,63.24079558552236
2023,3,29,16,0,7.37,7.37,43.32922848330767
2023,3,29,17,0,6.79,6.79,33.88346495997428
2023,3,29,18,0,5.25,5.25,15.662331174461338
2023,3,29,19,0,5.15,5.15,14.784280019242518
2023,3,29,20,0,5.08,5.08,14.189582890906781
2023,3,29,21,0,7.9,7.9,53.36539967554429
2023,3,29,22,0,7.12,7.12,39.0677566100467
2023,3,29,23,0,7.56,7.56,46.76747028964276
2023,3,30,0,0,7.75,7.75,50.382950871221
2023,3,30,1,0,6.44,6.44,28.909201392779742
2023,3,30,2,0,5.55,5.55,18.503651568046415
2023,3,30,3,0,5.98,5.98,23.146324876070366
2023,3,30,4,0,6.84,6.84,34.637520647517505
2023,3,30,5,0,6.43,6.43,28.774740206924783
2023,3,30,6,0,5.95,5.95,22.79971349929735
2023,3,30,7,0,5.63,5.63,19.31539869903502
2023,3,30,8,0,5.5200000000000005,5.5200000000000005,18.205211372712608
2023,3,30,9,0,5.57,5.57,18.704412773337268
2023,3,30,10,0,5.33,5.33,16.389289233003673
2023,3,30,11,0,5.7,5.7,20.0448614858319
2023,3,30,12,0,5.0600000000000005,5.0600000000000005,14.022648343217869
2023,3,30,13,0,6.07,6.07,24.207200412235444
2023,3,30,14,0,5.8100000000000005,5.8100000000000005,21.227892990226316
2023,3,30,15,0,6.15,6.15,25.176991880467643
2023,3,30,16,0,6.8500000000000005,6.8500000000000005,34.78966180969199
2023,3,30,17,0,7.46,7.46,44.936058363158004
2023,3,30,18,0,8.01,8.01,55.625770642039136
2023,3,30,19,0,6.88,6.88,35.24875703521695
2023,3,30,20,0,8.96,8.96,77.8578705711027
2023,3,30,21,0,10.18,10.18,114.18835762184979
2023,3,30,22,0,10.68,10.68,131.8536785589076
2023,3,30,23,0,11.44,11.44,162.05280991560593
2023,3,31,0,0,10.55,10.55,127.09716734869997
2023,3,31,1,0,11.76,11.76,176.03558089818895
2023,3,31,2,0,12.69,12.69,221.18891526428482
2023,3,31,3,0,10.77,10.77,135.21522725511366
2023,3,31,4,0,12.49,12.49,210.89476896797558
2023,3,31,5,0,11.59,11.59,168.5112112931707
2023,3,31,6,0,12.11,12.11,192.22546579351328
2023,3,31,7,0,11.72,11.72,174.24540233404917
2023,3,31,8,0,13.26,13.26,252.3533443852724
2023,3,31,9,0,13.96,13.96,294.46572228322174
2023,3,31,10,0,13.74,13.74,280.7622348329248
2023,3,31,11,0,14.1,14.1,303.41414988242093
2023,3,31,12,0,12.0,12.0,187.03471863146834
2023,3,31,13,0,12.61,12.61,217.0319898456662
2023,3,31,14,0,12.93,12.93,233.97748428873098
2023,3,31,15,0,14.11,14.11,304.06016985708993
2023,3,31,16,0,12.82,12.82,228.0565594299837
2023,3,31,17,0,14.23,14.23,311.8840698273993
2023,3,31,18,0,14.91,14.91,358.7661192308884
2023,3,31,19,0,13.86,13.86,288.18288405330793
2023,3,31,20,0,15.48,15.48,401.5053731042682
2023,3,31,21,0,19.18,19.18,763.7026560463585
2023,3,31,22,0,17.72,17.72,602.2400662237485
2023,3,31,23,0,11.09,11.09,147.62949391480007
2023,4,1,0,0,14.23,14.23,311.8840698273993
2023,4,1,1,0,10.28,10.28,117.58660094958115
2023,4,1,2,0,7.73,7.73,49.993895060652356
2023,4,1,3,0,8.3,8.3,61.88890084614087
2023,4,1,4,0,7.03,7.03,37.6049025496979
2023,4,1,5,0,3.76,3.76,5.75363128665924
2023,4,1,6,0,9.19,9.19,84.00884748434056
2023,4,1,7,0,13.45,13.45,263.35729057768094
2023,4,1,8,0,13.0,13.0,237.79819261188422
2023,4,1,9,0,15.53,15.53,405.40850897006953
2023,4,1,10,0,16.330000000000002,16.330000000000002,471.34298376873136
2023,4,1,11,0,14.2,14.2,309.91566287086783
2023,4,1,12,0,12.92,12.92,233.43503284122573
2023,4,1,13,0,14.01,14.01,297.6410982657148
2023,4,1,14,0,11.22,11.22,152.8822491473817
2023,4,1,15,0,13.82,13.82,285.69498805754006
2023,4,1,16,0,11.75,11.75,175.58689229306765
2023,4,1,17,0,10.24,10.24,116.21932866590257
2023,4,1,18,0,10.0,10.0,108.23768439321084
2023,4,1,19,0,7.95,7.95,54.385093370502176
2023,4,1,20,0,9.38,9.38,89.3278760016501
2023,4,1,21,0,6.99,6.99,36.96664354171285
2023,4,1,22,0,6.09,6.09,24.447270080892004
2023,4,1,23,0,5.25,5.25,15.662331174461338
2023,4,2,0,0,4.8,4.8,11.970221992413972
2023,4,2,1,0,5.57,5.57,18.704412773337268
2023,4,2,2,0,3.96,3.96,6.721466683459078
2023,4,2,3,0,3.06,3.06,3.1012928076478636
2023,4,2,4,0,1.6,1.6,0.44334155527459174
2023,4,2,5,0,1.43,1.43,0.31650939436641784
2023,4,2,6,0,1.86,1.86,0.6964939128437592
2023,4,2,7,0,1.92,1.92,0.7660942075144942
2023,4,2,8,0,2.5500000000000003,2.5500000000000003,1.794729634055477
2023,4,2,9,0,3.01,3.01,2.9517391755564972
2023,4,2,10,0,3.02,3.02,2.981256349754317
2023,4,2,11,0,3.06,3.06,3.1012928076478636
2023,4,2,12,0,3.83,3.83,6.080997353721036
2023,4,2,13,0,4.87,4.87,12.501593581118618
2023,4,2,14,0,4.53,4.53,10.061740180420822
2023,4,2,15,0,5.72,5.72,20.25660123945074
2023,4,2,16,0,6.94,6.94,36.1790287601235
2023,4,2,17,0,8.17,8.17,59.02617785755691
2023,4,2,18,0,7.67,7.67,48.83875500043617
2023,4,2,19,0,8.47,8.47,65.77013351765312
2023,4,2,20,0,11.0,11.0,144.06435792736363
2023,4,2,21,0,9.95,9.95,106.6222234239316
2023,4,2,22,0,10.08,10.08,110.85622587174582
2023,4,2,23,0,10.25,10.25,116.56014759475757
2023,4,3,0,0,11.37,11.37,159.09622926842653
2023,4,3,1,0,11.72,11.72,174.24540233404917
2023,4,3,2,0,10.97,10.97,142.88886128113057
2023,4,3,3,0,10.44,10.44,123.16292332297778
2023,4,3,4,0,10.43,10.43,122.80934576883723
2023,4,3,5,0,10.03,10.03,109.21474889264582
2023,4,3,6,0,5.93,5.93,22.5705723731586
2023,4,3,7,0,5.01,5.01,13.611051277210535
2023,4,3,8,0,1.18,1.18,0.17783797906394597
2023,4,3,9,0,0.89,0.89,0.07630421212899746
2023,4,3,10,0,1.94,1.94,0.7902848970256393
2023,4,3,11,0,4.79,4.79,11.89556385898923
2023,4,3,12,0,2.37,2.37,1.440865791239696
2023,4,3,13,0,4.09,4.09,7.405398205939106
2023,4,3,14,0,3.86,3.86,6.225015061206425
2023,4,3,15,0,6.49,6.49,29.58779376676402
2023,4,3,16,0,5.66,5.66,19.625818857752847
2023,4,3,17,0,5.57,5.57,18.704412773337268
2023,4,3,18,0,2.24,2.24,1.2165292276734796
2023,4,3,19,0,1.72,1.72,0.5507618286752648
2023,4,3,20,0,8.33,8.33,62.562413842071926
2023,4,3,21,0,5.37,5.37,16.761054939391983
2023,4,3,22,0,10.99,10.99,143.6718122091371
2023,4,3,23,0,12.92,12.92,233.43503284122573
2023,4,4,0,0,10.69,10.69,132.22440096225606
2023,4,4,1,0,9.3,9.3,87.06173910546991
2023,4,4,2,0,9.32,9.32,87.62463654331933
2023,4,4,3,0,4.33,4.33,8.787031465583041
2023,4,4,4,0,0.8300000000000001,0.8300000000000001,0.06188890084614086
2023,4,4,5,0,1.37,1.37,0.27831729447753595
2023,4,4,6,0,3.28,3.28,3.819442916385015
2023,4,4,7,0,5.24,5.24,15.573002505293937
2023,4,4,8,0,6.42,6.42,28.640696602056234
2023,4,4,9,0,5.97,5.97,23.030400259569227
2023,4,4,10,0,6.0200000000000005,6.0200000000000005,23.61391340445199
2023,4,4,11,0,7.41,7.41,44.038560684372676
2023,4,4,12,0,7.96,7.96,54.59057839305299
2023,4,4,13,0,9.69,9.69,98.4804044798921
2023,4,4,14,0,9.88,9.88,104.38769939999452
2023,4,4,15,0,10.02,10.02,108.88841021768428
2023,4,4,16,0,10.46,10.46,123.87211308325017
2023,4,4,17,0,11.45,11.45,162.47814515794255
2023,4,4,18,0,11.15,11.15,150.03863162542078
2023,4,4,19,0,11.55,11.55,166.77250234566435
2023,4,4,20,0,11.53,11.53,165.90765099253258
2023,4,4,21,0,11.57,11.57,167.64035404740744
2023,4,4,22,0,12.75,12.75,224.34120425693456
2023,4,4,23,0,14.54,14.54,332.71448763053866
2023,4,5,0,0,13.54,13.54,268.67947162578605
2023,4,5,1,0,16.75,16.75,508.65454173680115
2023,4,5,2,0,15.55,15.55,406.97681868160964
2023,4,5,3,0,15.28,15.28,386.1433457615904
2023,4,5,4,0,13.71,13.71,278.9271933721693
2023,4,5,5,0,13.85,13.85,287.5595615210561
2023,4,5,6,0,13.8,13.8,284.45642769863446
2023,4,5,7,0,14.95,14.95,361.6613261885994
2023,4,5,8,0,17.52,17.52,582.0774811028633
2023,4,5,9,0,13.7,13.7,278.3172944775358
2023,4,5,10,0,18.39,18.39,673.1683367291797
2023,4,5,11,0,11.4,11.4,160.3588918866552
2023,4,5,12,0,7.58,7.58,47.13962348694121
2023,4,5,13,0,12.91,12.91,232.8934204522499
2023,4,5,14,0,12.94,12.94,234.5207754441917
2023,4,5,15,0,12.95,12.95,235.06490695703405
2023,4,5,16,0,14.78,14.78,349.46347785643974
2023,4,5,17,0,12.96,12.96,235.60987947668426
2023,4,5,18,0,11.48,11.48,163.7586150400076
2023,4,5,19,0,8.22,8.22,60.11653560714776
2023,4,5,20,0,6.47,6.47,29.315096930523964
2023,4,5,21,0,7.36,7.36,43.15309362420765
2023,4,5,22,0,7.53,7.53,46.2129211161529
2023,4,5,23,0,7.36,7.36,43.15309362420765
2023,4,6,0,0,7.54,7.54,46.39728095688996
2023,4,6,1,0,5.1000000000000005,5.1000000000000005,14.357837072443816
2023,4,6,2,0,4.98,4.98,13.368002582766428
2023,4,6,3,0,5.26,5.26,15.752000792334576
2023,4,6,4,0,5.78,5.78,20.9007566035308
2023,4,6,5,0,5.9,5.9,22.229747382993253
2023,4,6,6,0,6.65,6.65,31.8304976372238
2023,4,6,7,0,7.05,7.05,37.926768735302616
2023,4,6,8,0,5.53,5.53,18.30433208871169
2023,4,6,9,0,6.5200000000000005,6.5200000000000005,30.000001726262063
2023,4,6,10,0,3.91,3.91,6.4700668022379215
2023,4,6,11,0,4.84,4.84,12.271978265684544
2023,4,6,12,0,4.6000000000000005,4.6000000000000005,10.535423248097574
2023,4,6,13,0,6.0,6.0,23.379339828933542
2023,4,6,14,0,5.55,5.55,18.503651568046415
2023,4,6,15,0,5.61,5.61,19.110281143422714
2023,4,6,16,0,4.78,4.78,11.821216800669433
2023,4,6,17,0,3.99,3.99,6.8753874896403415
2023,4,6,18,0,2.99,2.99,2.893290609508796
2023,4,6,19,0,3.5,3.5,4.640690718358915
2023,4,6,20,0,2.96,2.96,2.8070724749154863
2023,4,6,21,0,4.8,4.8,11.970221992413972
2023,4,6,22,0,5.45,5.45,17.521367522756933
2023,4,6,23,0,4.8100000000000005,4.8100000000000005,12.045191850369775
2023,4,7,0,0,5.76,5.76,20.684543602891342
2023,4,7,1,0,5.61,5.61,19.110281143422714
2023,4,7,2,0,5.26,5.26,15.752000792334576
2023,4,7,3,0,5.46,5.46,17.617992494229277
2023,4,7,4,0,7.27,7.27,41.58931095381733
2023,4,7,5,0,6.33,6.33,27.45298814731919
2023,4,7,6,0,5.2700000000000005,5.2700000000000005,15.842012008339767
2023,4,7,7,0,4.71,4.71,11.30944294357639
2023,4,7,8,0,6.6000000000000005,6.6000000000000005,31.117901312310554
2023,4,7,9,0,5.19,5.19,15.13145066013079
2023,4,7,10,0,6.0600000000000005,6.0600000000000005,24.087757205090064
2023,4,7,11,0,4.86,4.86,12.424739738028274
2023,4,7,12,0,4.66,4.66,10.953079567914916
2023,4,7,13,0,4.7,4.7,11.23756110675633
2023,4,7,14,0,4.64,4.64,10.812657191592013
2023,4,7,15,0,4.89,4.89,12.656250728266803
2023,4,7,16,0,5.42,5.42,17.23361363400326
2023,4,7,17,0,5.78,5.78,20.9007566035308
2023,4,7,18,0,5.61,5.61,19.110281143422714
2023,4,7,19,0,5.32,5.32,16.29721479025859
2023,4,7,20,0,7.49,7.49,45.48036543752449
2023,4,7,21,0,7.49,7.49,45.48036543752449
2023,4,7,22,0,8.38,8.38,63.69576359990377
2023,4,7,23,0,8.64,8.64,69.8103346597583
2023,4,8,0,0,7.95,7.95,54.385093370502176
2023,4,8,1,0,7.8,7.8,51.364409604166994
2023,4,8,2,0,8.03,8.03,56.043484327829205
2023,4,8,3,0,8.69,8.69,71.02934696814944
2023,4,8,4,0,9.47,9.47,91.92389743933252
2023,4,8,5,0,8.620000000000001,8.620000000000001,69.32666201147586
2023,4,8,6,0,8.51,8.51,66.70634922323578
2023,4,8,7,0,7.87,7.87,52.759745213466694
2023,4,8,8,0,6.68,6.68,32.263232657091635
2023,4,8,9,0,6.5,6.5,29.724774076485527
2023,4,8,10,0,5.59,5.59,18.90662089999308
2023,4,8,11,0,6.140000000000001,6.140000000000001,25.054376876218797
2023,4,8,12,0,5.73,5.73,20.363027999146375
2023,4,8,13,0,5.12,5.12,14.52741608323782
2023,4,8,14,0,4.5,4.5,9.863158990331337
2023,4,8,15,0,4.87,4.87,12.501593581118618
2023,4,8,16,0,4.61,4.61,10.60428200639253
2023,4,8,17,0,4.95,4.95,13.127864616131012
2023,4,8,18,0,5.65,5.65,19.52197876223885
2023,4,8,19,0,5.76,5.76,20.684543602891342
2023,4,8,20,0,6.07,6.07,24.207200412235444
2023,4,8,21,0,7.05,7.05,37.926768735302616
2023,4,8,22,0,7.68,7.68,49.03002928092763
2023,4,8,23,0,7.42,7.42,44.21709517293569
2023,4,9,0,0,7.12,7.12,39.0677566100467
2023,4,9,1,0,7.07,7.07,38.250466302527265
2023,4,9,2,0,6.67,6.67,32.118554699731455
2023,4,9,3,0,7.71,7.71,49.60684727560456
2023,4,9,4,0,6.36,6.36,27.84516780569712
2023,4,9,5,0,5.22,5.22,15.395365415372222
2023,4,9,6,0,4.9,4.9,12.734055331176865
2023,4,9,7,0,5.8,5.8,21.118471077328156
2023,4,9,8,0,4.76,4.76,11.673453311640243
2023,4,9,9,0,2.5,2.5,1.6912138186439194
2023,4,9,10,0,3.74,3.74,5.662305523977102
2023,4,9,11,0,4.01,4.01,6.97929588313319
2023,4,9,12,0,4.2,4.2,8.019113561324206
2023,4,9,13,0,4.89,4.89,12.656250728266803
2023,4,9,14,0,5.18,5.18,15.044154045250181
2023,4,9,15,0,5.32,5.32,16.29721479025859
2023,4,9,16,0,5.0200000000000005,5.0200000000000005,13.69271736774901
2023,4,9,17,0,4.62,4.62,10.673440150122516
2023,4,9,18,0,4.16,4.16,7.792171175506223
2023,4,9,19,0,4.28,4.28,8.48613232653518
2023,4,9,20,0,6.5600000000000005,6.5600000000000005,30.55554333108013
2023,4,9,21,0,9.04,9.04,79.96202501013028
2023,4,9,22,0,8.27,8.27,61.22023906322426
2023,4,9,23,0,8.65,8.65,70.05301231542032
2023,4,10,0,0,8.61,8.61,69.08566572000318
2023,4,10,1,0,9.47,9.47,91.92389743933252
2023,4,10,2,0,9.62,9.62,96.36153480295815
2023,4,10,3,0,8.92,8.92,76.81977939221542
2023,4,10,4,0,9.51,9.51,93.09364677276196
2023,4,10,5,0,8.19,8.19,59.4607246680238
2023,4,10,6,0,9.46,9.46,91.63299924584723
2023,4,10,7,0,7.72,7.72,49.8001204896514
2023,4,10,8,0,6.72,6.72,32.84628914718394
2023,4,10,9,0,3.81,3.81,5.986230282101297
2023,4,10,10,0,3.5,3.5,4.640690718358915
2023,4,10,11,0,4.42,4.42,9.346420162417497
2023,4,10,12,0,4.41,4.41,9.283126336427935
2023,4,10,13,0,4.05,4.05,7.190242903951544
2023,4,10,14,0,3.46,3.46,4.483392788186899
2023,4,10,15,0,2.84,2.84,2.479325302966943
2023,4,10,16,0,3.11,3.11,3.255814549452877
2023,4,10,17,0,3.09,3.09,3.1934044841563822
2023,4,10,18,0,3.04,3.04,3.040879727628424
2023,4,10,19,0,2.2,2.2,1.1525148634189095
2023,4,10,20,0,0.96,0.96,0.09576177593931177
2023,4,10,21,0,0.94,0.94,0.08990048885405062
2023,4,10,22,0,1.51,1.51,0.37265704371928965
2023,4,10,23,0,3.46,3.46,4.483392788186899
2023,4,11,0,0,1.26,1.26,0.21651606615575356
2023,4,11,1,0,2.49,2.49,1.6710003228458035
